business;name;price range;review count;lat;lon;addr;city;state;categories
/biz/pastime-tavern-elizabeth;Pastime Tavern;Inexpensive;;40.6444396973;-74.2124481201;700-716 Mckinley St Elizabeth NJ 07202;Elizabeth;NJ;divebars
/biz/pimms-bar-elizabeth;Pimms Bar;Under $10;1;40.648437;-74.1975304;201 Erie St Elizabeth NJ 07206;Elizabeth;NJ;bars,tradamerican
/biz/roy-rogers-family-restaurant-elizabeth;Roy Rogers Family Restaurant;;1;40.6525987;-74.2146612;669 US Highway 1 Elizabeth NJ 07202;Elizabeth;NJ;restaurants
/biz/the-magic-fountain-ice-cream-and-grill-elizabeth;The Magic Fountain Ice Cream and Grill;Under $10;9;40.6578334;-74.2141224;300 Williamson St Elizabeth NJ 07202;Elizabeth;NJ;icecream,newamerican
/biz/zaperoko-lounge-elizabeth;Zaperoko Lounge;;1;40.6531602;-74.1887168;153 3rd St Elizabeth NJ 07206;Elizabeth;NJ;danceclubs,lounges
/biz/big-apple-lounge-and-restaurant-bayonne-2;Big Apple Lounge & Restaurant;$11-30;27;40.6610649;-74.1203474;412 - 414 Broadway Bayonne NJ 07002;Bayonne;NJ;lounges,pizza
/biz/eddys-bar-bayonne;Eddy’s Bar;;1;40.6634572;-74.1248722;504 Kennedy Blvd Bayonne NJ 07002;Bayonne;NJ;bars
/biz/latin-paridise-night-club-staten-island;Latin Paridise Night Club;Moderate;;40.64005;-74.131095;2032 Richmond Ter Staten Island NY 10302;Staten Island;NY;pubs,musicvenues,eventplanning
/biz/liedys-shore-inn-staten-island;Liedy’s Shore Inn;Inexpensive;10;40.6445371;-74.097056;748 Richmond Ter Staten Island NY 10301;Staten Island;NY;bars
/biz/massas-tavern-bayonne;Massa’s Tavern;Inexpensive;4;40.668189;-74.124215;563 Avenue A Bayonne NJ 07002;Bayonne;NJ;bars
/biz/mezcal-kitchen-bayonne;Mezcal Kitchen;$11-30;29;40.6633829;-74.1184586;482 Broadway Bayonne NJ 07002;Bayonne;NJ;mexican,bars
/biz/r-and-bz-bayonne;R & Bz;Inexpensive;3;40.654901;-74.1256977;234 Broadway Bayonne NJ 07002;Bayonne;NJ;catering,bars
/biz/rustys-staten-island;Rusty’s;;1;40.628897;-74.1189179;879 Forest Ave Staten Island NY 10310;Staten Island;NY;bars
/biz/thai-o-briens-bayonne-15;Thai O’Brien’s;$11-30;95;40.6698972932;-74.1095638275;478 Ave E Bayonne NJ 07002;Bayonne;NJ;thai,lounges
/biz/the-rock-bayonne;The Rock;;2;40.6532279;-74.1270756;206 Broadway Bayonne NJ 07002;Bayonne;NJ;bars
/biz/tiki-island-staten-island-2;Tiki Island;Moderate;30;40.515333;-74.248912;Port Atlantic Yacht Club 225 Ellis St Staten Island NY 10307;Staten Island;NY;tikibars
/biz/poco-loco-bar-staten-island;Poco Loco Bar;;;40.6378702;-74.0781876;8 Van Duzer St Staten Island NY 10301;Staten Island;NY;bars
/biz/bukanaz-bayonne-4;Bukanaz;Moderate;1;40.6563798;-74.1248977;279 Broadway Bayonne NJ 07002;Bayonne;NJ;sportsbars,cocktailbars
/biz/danny-boys-pub-bayonne;Danny Boys Pub;;;40.655841;-74.125474;263 Broadway Bayonne NJ 07002;Bayonne;NJ;pubs
/biz/hendricksons-corner-bayonne-2;Hendrickson’s Corner;$11-30;39;40.6703065;-74.1132117;671 Broadway Bayonne NJ 07002;Bayonne;NJ;tradamerican,steak,salad
/biz/houlihans-bayonne;Houlihan’s;$11-30;95;40.6683539169;-74.1045412156;151 LeFante Way Bayonne NJ 07002;Bayonne;NJ;bars,newamerican
/biz/johns-midtown-tavern-bayonne;John’s Midtown Tavern;Inexpensive;1;40.6655308;-74.1139062;347 Avenue E Bayonne NJ 07002;Bayonne;NJ;bars
/biz/kuhls-tavern-bayonne;Kuhl’s Tavern;;;40.6614628;-74.1157521;53 Prospect Ave Bayonne NJ 07002;Bayonne;NJ;bars
/biz/la-tinaja-lounge-bayonne;la tinaja lounge;;;40.6562369769;-74.125004299;277 Broadway Bayonne NJ 07002;Bayonne;NJ;lounges
/biz/mcfaddens-pub-and-restaurant-bayonne;McFadden’s Pub & Restaurant;;;40.6619111;-74.1190113;17 E 21st St Bayonne NJ 07002;Bayonne;NJ;pubs,sportsbars,tradamerican
/biz/pats-tavern-bayonne;Pat’s Tavern;Inexpensive;;40.65994;-74.124502;378 Ave C Bayonne NJ 07002;Bayonne;NJ;pubs,sportsbars,divebars
/biz/rum-runners-sport-bar-staten-island;Rum Runner’s Sport Bar;Inexpensive;1;40.640016;-74.130979;2030 Richmond Terrace Staten Island NY 10314;Staten Island;NY;sportsbars
/biz/rye-bayonne;Rye;;1;40.6563446;-74.1249067;279 Broadway Bayonne NJ 07002;Bayonne;NJ;bars
/biz/tgi-fridays-bayonne;TGI Fridays;$11-30;66;40.6621013427;-74.1072925385;50 Bayonne Crossing Way Bayonne NJ 07002;Bayonne;NJ;tradamerican,bars
/biz/the-rock-pub-and-grill-bayonne;The Rock Pub & Grill;;1;40.653194;-74.126975;206 Broadway Bayonne NJ 07002;Bayonne;NJ;irish,pubs
/biz/the-vic-tavern-bayonne;The Vic Tavern;;;40.6501126;-74.1240252;107 Hobart Avenue Bayonne NJ 07002;Bayonne;NJ;pubs
/biz/wonder-bar-tavern-bayonne;Wonder Bar Tavern;;;40.6560702;-74.1251704;269 Broadway Bayonne NJ 07002;Bayonne;NJ;bars
/biz/applebees-elizabeth-3;Applebee’s;$11-30;40;40.6595953151;-74.1694686799;Jersey Gardens Mall 651 Kapkowski Road Elizabeth NJ 07201;Elizabeth;NJ;tradamerican,sportsbars,burgers
/biz/bens-bar-elizabeth;Ben’s Bar;Inexpensive;6;40.6742475;-74.2014319;605 Meadow St Elizabeth NJ 07201;Elizabeth;NJ;bars
/biz/chilis-elizabeth;Chili’s;$11-30;62;40.6694415875;-74.178314209;Jersey Gardens Mall 651 Kapkowski Rd Elizabeth NJ 07201;Elizabeth;NJ;bars,tex-mex,tradamerican
/biz/dolce-elizabeth;Dolce;$11-30;28;40.6626721;-74.2147088;17 Broad St Elizabeth NJ 07201;Elizabeth;NJ;tradamerican,italian,cocktailbars
/biz/el-aguila-dorada-restaurant-bayonne;El Aguila Dorada Restaurant;$11-30;194;40.6755695;-74.1081001;830 Broadway Bayonne NJ 07002;Bayonne;NJ;mexican,bars
/biz/first-republic-lounge-and-restaurant-elizabeth;First Republic Lounge and Restaurant;$11-30;32;40.666276;-74.214168;1204 E Grand St Elizabeth NJ 07201;Elizabeth;NJ;caribbean,lounges
/biz/ironbound-elizabeth;Ironbound;$11-30;24;40.68355;-74.1942452;1000 Spring St 1000 Spring Street Elizabeth NJ 07201;Elizabeth;NJ;italian,portuguese,cocktailbars
/biz/lookers-bar-elizabeth;Looker’s Bar;;1;40.6744502;-74.190594;789 Dowd Ave Elizabeth NJ 07201;Elizabeth;NJ;bars
/biz/nugents-tavern-irish-pub-and-grill-elizabeth;Nugent’s Tavern Irish Pub & Grill;$11-30;66;40.6831256;-74.2077202;844 Newark Ave Elizabeth NJ 07208;Elizabeth;NJ;pubs,sportsbars,burgers
/biz/otaiko-hibachi-sushi-lounge-bayonne;Otaiko Hibachi Sushi Lounge;$11-30;103;40.6679116088;-74.1027513471;South Cove Commons 125 Lefante Way Bayonne NJ 07002;Bayonne;NJ;japanese,sushi,sportsbars
/biz/pair-of-jacks-pub-bayonne;Pair of Jack’s Pub;Inexpensive;3;40.6747669;-74.1087808;812 Broadway Ste A Bayonne NJ 07002;Bayonne;NJ;pubs
/biz/ruby-tuesday-elizabeth;Ruby Tuesday;$11-30;90;40.6624455;-74.1756376;120 Glimcher Realty Way Elizabeth NJ 07201;Elizabeth;NJ;tradamerican,burgers
/biz/terminal-one-elizabeth;Terminal One;$11-30;18;40.6726111;-74.2007627;566 Spring St Elizabeth NJ 07201;Elizabeth;NJ;mediterranean,sportsbars,lounges
/biz/terminal-one-sports-bar-elizabeth;Terminal One Sports Bar;Inexpensive;3;40.6725843;-74.2007455;566 Spring St Elizabeth NJ 07201;Elizabeth;NJ;bars
/biz/the-lobby-elizabeth;The Lobby;$11-30;150;40.677951;-74.1955708;821 Spring St Elizabeth NJ 07201;Elizabeth;NJ;newamerican,lounges,sportsbars
/biz/valenca-restaurant-elizabeth;Valenca Restaurant;$11-30;475;40.6771157;-74.2033385;665 Monroe Ave Elizabeth NJ 07201;Elizabeth;NJ;steak,portuguese,seafood
/biz/barcode-elizabeth-2;Barcode;$11-30;15;40.672157;-74.2136519;429 N Broad St Elizabeth NJ 07208;Elizabeth;NJ;sportsbars,lounges,tradamerican
/biz/baxer-mountain-bar-elizabeth;Baxer Mountain Bar;;;40.667857;-74.215174;Elizabeth Town Elizabeth NJ 07201;Elizabeth;NJ;pubs
/biz/johnny-rockets-elizabeth;Johnny Rockets;$11-30;49;40.661271;-74.171455;Jersey Gardens 651 Kapkowski Rd, Sp 2069 Elizabeth NJ 07201;Elizabeth;NJ;burgers,tradamerican,sandwiches
/biz/julianas-bakery-elizabeth;Juliana’s Bakery;Under $10;6;40.6620667;-74.2145676;1176 Elizabeth Ave Elizabeth NJ 07201;Elizabeth;NJ;tradamerican,spanish,bakeries
/biz/kanelas-lounge-tavern-and-banquet-hall-elizabeth;Kanela’s Lounge Tavern & Banquet Hall;;1;40.6694960078;-74.2157461122;265 N Broad St Elizabeth NJ 07208;Elizabeth;NJ;danceclubs,lounges,venues
/biz/la-calenita-elizabeth;La Calenita;;2;40.6683542;-74.2170668;284 Morris Ave Elizabeth NJ 07208;Elizabeth;NJ;newamerican
/biz/la-estacion-restaurant-elizabeth;La Estacion Restaurant;$11-30;3;40.6674658;-74.2172091;14-26 Julian Pl Elizabeth NJ 07208;Elizabeth;NJ;colombian,bars
/biz/las-palmas-elizabeth;Las Palmas;$11-30;34;40.6678729;-74.2163175;248 Morris Ave Elizabeth NJ 07208;Elizabeth;NJ;latin,lounges
/biz/mcginleys-irish-pub-newark;McGinley’s Irish Pub;$11-30;20;40.6763686;-74.1845557;155 Scargo Earhart Dr Newark NJ 07114;Newark;NJ;irish,german
/biz/new-station-house-bar-and-grill-elizabeth;New Station House Bar & Grill;;1;40.6679119;-74.2160367;253 Morris Ave Elizabeth NJ 07208;Elizabeth;NJ;bars
/biz/overtime-beer-and-burgers-elizabeth;OverTime Beer & Burgers;;;40.6703923;-74.2151258;323 N Broad St Elizabeth NJ 07208;Elizabeth;NJ;bars,burgers
/biz/skyline-luncheonette-elizabeth;Skyline Luncheonette;$11-30;6;40.6744502;-74.190594;789 Dowd Ave Elizabeth NJ 07201;Elizabeth;NJ;restaurants
/biz/terrace-lounge-elizabeth;Terrace Lounge;;;40.6786901246;-74.1941020265;901 Spring St Elizabeth NJ 07201;Elizabeth;NJ;bars
/biz/bella-sorrellas-bayonne;Bella Sorrellas;$11-30;17;40.6827987122;-74.1021291689;1020 Broadway Bayonne NJ 07002;Bayonne;NJ;wine_bars,italian,steak
/biz/di-giorgios-bayonne;Di Giorgio’s;Inexpensive;3;40.6815484;-74.1029984;990 Broadway Bayonne NJ 07002;Bayonne;NJ;divebars
/biz/sangria-lounge-perth-amboy;Sangria Lounge;Moderate;2;40.5245564;-74.264478;792 State St Perth Amboy NJ 08861;Perth Amboy;NJ;lounges
/biz/seabras-armory-tiki-bar-perth-amboy;Seabra’s Armory Tiki Bar;Moderate;15;40.5036760596;-74.2629539967;200-228 Front St Perth Amboy NJ 08861;Perth Amboy;NJ;tikibars
/biz/cafe-talya-bayonne;Cafe Talya;Under $10;137;40.6844885741;-74.1073497065;218 Ave B Bayonne NJ 07002;Bayonne;NJ;cafes,mediterranean,tradamerican
/biz/golden-city-bayonne;Golden City;;;40.685411;-74.103818;1077 Avenue C Bayonne NJ 07002;Bayonne;NJ;restaurants
/biz/h-and-h-pub-bayonne;H&H Pub;Inexpensive;1;40.685674;-74.102743;1092 Ave C Bayonne NJ 07002;Bayonne;NJ;divebars,pubs
/biz/port-liberte-wine-and-deli-jersey-city;Port Liberte Wine and Deli;;4;40.6861269797;-74.0715140104;22 Chapel Ave Jersey City NJ 07305;Jersey City;NJ;delis,wine_bars
/biz/barge-restaurant-and-cocktail-lounge-perth-amboy-2;Barge Restaurant & Cocktail;Moderate;48;40.504075;-74.2636361;201 Front St Perth Amboy NJ 08861;Perth Amboy;NJ;cocktailbars
/biz/pepinos-pub-perth-amboy;Pepino’s Pub;;;40.5288494;-74.2746262;848 Amboy Ave Fl 1 Perth Amboy NJ 08861;Perth Amboy;NJ;bars
/biz/teddys-bar-south-amboy;Teddy’s Bar;;;40.4667967;-74.2757444;379 S Pine Ave South Amboy NJ 08879;South Amboy;NJ;bars
/biz/applebees-linden-3;Applebee’s;$11-30;49;40.6204743239;-74.2479923062;671 W Edgar Rd Linden NJ 07036;Linden;NJ;tradamerican,sportsbars,burgers
/biz/buffalo-wild-wings-linden-2;Buffalo Wild Wings;$11-30;66;40.612712747;-74.2547124513;1701 West Edgar Road Linden NJ 07036;Linden;NJ;sportsbars,tradamerican,chicken_wings
/biz/dragonfly-restaurant-and-bar-linden-2;Dragonfly Restaurant & Bar;$11-30;250;40.6208547941;-74.2476762961;661 W Edgar Rd Linden NJ 07036;Linden;NJ;asianfusion,sushi,newamerican
/biz/fernandes-steakhouse-3-south-amboy;Fernandes Steakhouse 3;$31-60;103;40.4651346;-74.2644316;1776 Rt 35 N South Amboy NJ 08879;South Amboy;NJ;portuguese,venues,steak
/biz/flaming-grill-supreme-buffet-linden;Flaming Grill Supreme Buffet;$11-30;56;40.6123607;-74.2541531;1701 W Edgar Rd Unit B Linden NJ 07036;Linden;NJ;newamerican,chinese,japanese
/biz/side-street-kids-bronx;Side Street Kids;;;40.8343223;-73.8535124;1310 Unionport Road Bronx NY 10462;Bronx;NY;theater,beer_and_wine
/biz/buongiorno-bagel-cafe-queens;Buongiorno Bagel Cafe;Moderate;1;40.7103887;-73.8647219;7010 88th St Queens NY 11385;Queens;NY;coffee,bagels
/biz/starr-space-brooklyn;Starr Space;;;40.702371;-73.925459;108-110 Starr Street Brooklyn NY 11237;Brooklyn;NY;arts
/biz/le-pain-quotidien-new-york-142;Le Pain Quotidien;$11-30;107;40.7402742;-73.9894643;931 Broadway New York NY 10010;New York;NY;belgian,bakeries,coffee
/biz/happy-coffee-shop-brooklyn;Happy Coffee Shop;Inexpensive;6;40.676348;-73.893666;2729 Atlantic Ave Brooklyn NY 11207;Brooklyn;NY;coffee
/biz/best-coffe-house-jamaica;Best Coffe House;Under $10;1;40.7002381592;-73.8288858262;120-21 Jamaica Ave Jamaica NY 11418;Jamaica;NY;breakfast_brunch,diners,coffee
/biz/dc-cupcakes-cafe-new-york;DC Cupcakes Cafe;Moderate;21;40.757652;-73.9871196;226 W 44th St New York NY 10036;New York;NY;desserts,coffee
/biz/aces-delicatessen-hollis;Ace’s Delicatessen;;;40.709362;-73.776014;184-01 Jamaica Ave Hollis NY 11423;Hollis;NY;bagels,coffee
/biz/dai-dung-cafe-new-york;Dai Dung Cafe;Inexpensive;1;40.7180176;-74.0003866;244 Canal St New York NY 10013;New York;NY;coffee,bakeries
/biz/psychic-of-pompton-lakes-pompton-lakes;Psychic Of Pompton Lakes;;1;40.9928364;-74.2809709;754 Hamburg Turnpike Pompton Lakes NJ 07442;Pompton Lakes;NJ;psychic_astrology
/biz/starbucks-new-york-459;Starbucks;Moderate;5;40.7479731;-73.9855109;7 W 33rd St New York NY 10001;New York;NY;coffee
/biz/big-apple-tea-company-elmhurst;Big Apple Tea Company;;;40.7427474;-73.883968;4215 81st St Apt 2P Elmhurst NY 11373;Elmhurst;NY;coffee
/biz/saturdays-surf-nyc-coffee-bar-new-york;Saturdays Surf NYC - Coffee Bar;Inexpensive;65;40.7207458;-73.9993443;31 Crosby St New York NY 10013;New York;NY;coffee
/biz/chatime-new-york;Chatime;Inexpensive;219;40.7179807;-74.0002235;240 Canal St New York NY 10013;New York;NY;coffee,bubbletea
/biz/harlem-tats-manhattan;Harlem Tats;;;40.814889;-73.9427155;170 W 135 st Manhattan NY 10030;Manhattan;NY;theater
/biz/caffe-bene-manhattan-9;Caffe Bene;Under $10;65;40.7327688;-73.9909525;816 Broadway Manhattan NY 10003;Manhattan;NY;coffee,sandwiches
/biz/starbucks-new-york-206;Starbucks;Moderate;35;40.7810458181;-73.9809674135;2140 Broadway New York NY 10023;New York;NY;coffee
/biz/artworld-forest-hills-2;ArtWorld;Moderate;11;40.710442;-73.849493;103-07 Metropolitan Ave Forest Hills NY 11375;Forest Hills;NY;galleries,framing
/biz/the-dough-hut-long-beach;The Dough Hut;Inexpensive;97;40.586100946;-73.6911606789;891 W Beech St Long Beach NY 11561;Long Beach;NY;coffee,donuts
/biz/tatiana-pag%C3%A9s-gallery-manhattan;Tatiana Pagés Gallery;;;40.8189948;-73.9450788;2605 Frederick Douglass Blvd Manhattan NY 10030;Manhattan;NY;galleries
/biz/starbucks-staten-island-7;Starbucks;Moderate;3;40.6302504;-74.1063547;480 Forest Ave Staten Island NY 10310;Staten Island;NY;coffee
/biz/starbucks-new-york-444;Starbucks;Inexpensive;27;40.7498855;-73.9732203;220 E 42nd St New York NY 10017;New York;NY;coffee
/biz/dunkin-donuts-jamaica-22;Dunkin’ Donuts;Inexpensive;4;40.7104485165;-73.7721201883;18711 Jamaica Ave Jamaica NY 11423;Jamaica;NY;donuts,coffee
/biz/elisa-contemporary-art-riverdale;Elisa Contemporary  Art;Moderate;;40.904457;-73.902161;5622 Mosholu Ave Riverdale NY 10471;Riverdale;NY;galleries
/biz/starbucks-jamaica-5;Starbucks;Moderate;14;40.645236;-73.784502;JFK Airport - Terminal 1 3rd Fl Jamaica NY 11430;Jamaica;NY;coffee
/biz/starbucks-new-york-300;Starbucks;Moderate;30;40.7368555;-73.9785415;400 E 23rd St New York NY 10010;New York;NY;coffee
/biz/margaret-palca-bakes-brooklyn-2;Margaret Palca Bakes;Inexpensive;35;40.6854595;-74.002219;191 Columbia St Brooklyn NY 11231;Brooklyn;NY;bakeries
/biz/dunkin-donuts-brooklyn-151;Dunkin’ Donuts;Inexpensive;4;40.6679973;-73.9309613;289 Utica Ave Brooklyn NY 11213;Brooklyn;NY;donuts,coffee
/biz/dunkin-donuts-brooklyn-92;Dunkin’ Donuts;Inexpensive;8;40.641057;-73.96416;1506 Cortelyou Rd Brooklyn NY 11226;Brooklyn;NY;donuts,coffee
/biz/matchabar-new-york;MatchaBar;Moderate;100;40.74003;-74.0015998;256 W 15th St New York NY 10011;New York;NY;coffee
/biz/caf%C3%A9-integral-new-york-2;Café Integral;Moderate;15;40.7204157;-73.9952843;149 Elizabeth St New York NY 10012;New York;NY;coffee
/biz/starbucks-jamaica-2;Starbucks;Inexpensive;1;40.667345;-73.794136;51 W Courtyard Jamaica NY 11430;Jamaica;NY;coffee
/biz/studios-lic-long-island-city;Studios LIC;Pricey;9;40.740646;-73.9496405;21-07 Borden Ave Long Island City NY 11101;Long Island City;NY;venues,eventphotography,galleries
/biz/jacks-coffee-house-brooklyn;Jacks Coffee House;;;40.7075824;-73.9670637;52 S 11th St Brooklyn NY 11211;Brooklyn;NY;coffee
/biz/suburbia-bushwick;Suburbia;Inexpensive;2;40.703215;-73.928118;330 Melrose St Bushwick NY 11237;Bushwick;NY;musicvenues
/biz/art-show-at-hudson-view-gardens-new-york;Art Show at Hudson View Gardens;;1;40.8510545;-73.9340962;116 Pinehurst Ave 183rd St New York NY 10033;New York;NY;galleries
/biz/alidoro-new-york-2;ALIDORO;$11-30;100;40.7511149;-73.9812166;18 E 39th St New York NY 10016;New York;NY;sandwiches,coffee,italian
/biz/chatime-new-york-5;Chatime;Inexpensive;106;40.765832;-73.965876;858 Lexington Ave New York NY 10065;New York;NY;coffee
/biz/la-maison-du-macaron-new-york;La Maison du Macaron;Moderate;801;40.7431961;-73.9941713;132 W 23rd St New York NY 10011;New York;NY;macarons,coffee
/biz/the-new-broadway-pizzeria-and-coffee-shop-new-york;The New Broadway Pizzeria & Coffee Shop;;;40.8518554;-73.9346522;4312 Broadway New York NY 10033;New York;NY;coffee,bagels
/biz/ferrara-bakery-and-cafe-new-york;Ferrara Bakery & Cafe;Moderate;1118;40.7190206;-73.9971087;195 Grand St New York NY 10013;New York;NY;bakeries,desserts,gelato
/biz/blue-sky-bakery-brooklyn-2;Blue Sky Bakery;Inexpensive;9;40.643612;-74.00143;4518 8th Ave Brooklyn NY 11220;Brooklyn;NY;bakeries,juicebars
/biz/m-and-r-deli-and-coffee-shop-east-bronx;M&R Deli & Coffee Shop;;;40.8441170302;-73.8456687004;1480 Williamsbridge Rd. East Bronx NY 10461;East Bronx;NY;coffee,delis
/biz/childrens-puppet-shows-yonkers;Children’s Puppet Shows;;;40.903071;-73.865475;976 McLean Ave Yonkers NY 10704;Yonkers;NY;theater,eventplanning
/biz/dunkin-donuts-bronx-13;Dunkin’ Donuts;Moderate;2;40.8263536;-73.8221841;3732 E Tremont Ave Bronx NY 10465;Bronx;NY;coffee,donuts
/biz/pete-and-jennys-coffee-cart-new-york;Pete & Jenny’s Coffee Cart;;2;40.725347;-73.9968225;SE Corner of W Houston and Bdwy New York NY 10012;New York;NY;coffee
/biz/psychic-readings-by-elaine-new-york;Psychic Readings By Elaine;;;40.8217305501;-73.935336558;797 Lexington Ave New York NY 10065;New York;NY;psychic_astrology
/biz/dunkin-donuts-staten-island-20;Dunkin’ Donuts;Inexpensive;5;40.5882391;-74.1649614;77 Richmond Hill Rd Ste A Staten Island NY 10314;Staten Island;NY;donuts,coffee
/biz/nagles-bagels-bedford-stuyvesant-3;Nagle’s Bagels;Under $10;48;40.684385;-73.944434;378 Tompkins Avenue Bedford-Stuyvesant NY 11216;Bedford-Stuyvesant;NY;coffee,bagels,breakfast_brunch
/biz/neumaa-arts-gallery-bronx;Neumaa Arts Gallery;;;40.841632;-73.866915;601 Baker Ave 3rd Fl Bronx NY 10460;Bronx;NY;galleries
/biz/panorama-music-festival-new-york;Panorama Music Festival;Ultra High-End;3;40.7916412642;-73.9255814437;Randalls Island New York NY;New York;NY;festivals,musicvenues
/biz/cafe-zaiya-new-york-2;Cafe Zaiya;Under $10;134;40.7291392;-73.9899284;69 Cooper Sq New York NY 10008;New York;NY;bakeries,japanese,coffee
/biz/toms-new-york-new-york;TOMS;Moderate;26;40.7240427877;-73.993504096;264 Elizabeth St New York NY 10012;New York;NY;coffee,shoes,opticians
/biz/caf%C3%A9-pedlar-brooklyn-2;Café Pedlar;Moderate;213;40.6869054;-73.9939338;210 Court St Brooklyn NY 11201;Brooklyn;NY;desserts,coffee
/biz/starbucks-new-york-471;Starbucks;Moderate;22;40.7571932;-73.9891559;251 W 42nd St New York NY 10036;New York;NY;coffee
/biz/back-home-bakery-brooklyn-2;Back Home Bakery;;1;40.6533002;-73.959682;794-814 Flatbush Ave Brooklyn NY 11226;Brooklyn;NY;caribbean,bakeries
/biz/dunkin-donuts-staten-island-34;Dunkin’ Donuts;;;40.6230799;-74.0838302;175 Targee St Staten Island NY 10304;Staten Island;NY;donuts,coffee
/biz/supermarket-of-ave-n-brooklyn;Supermarket of Ave N;;;40.6176803;-73.9404249;3524 Flatlands Ave Brooklyn NY 11234;Brooklyn;NY;grocery,coffee,bakeries
/biz/sam-a-m-jersey-city-2;sam a.m.;$11-30;418;40.7140745;-74.0390374;112 Morris St Jersey City NJ 07302;Jersey City;NJ;cafes,coffee,breakfast_brunch
/biz/fortunato-brothers-brooklyn;Fortunato Brothers;Moderate;307;40.7137213;-73.9461759;289 Manhattan Ave Brooklyn NY 11211;Brooklyn;NY;desserts,coffee,bakeries
/biz/spikes-music-lessons-new-york;Spike’s Music Lessons;;1;40.8409822;-73.9447994;New York NY 10032;New York;NY;privatetutors,theater
/biz/atlantic-ballroom-dance-studio-brooklyn;Atlantic Ballroom Dance Studio;;2;40.5867737418;-73.952415914;1635 Sheepshead Bay Rd 2nd Fl Brooklyn NY 11235;Brooklyn;NY;theater,dancestudio
/biz/starbucks-new-york-367;Starbucks;Inexpensive;36;40.7550788;-73.9687261;943 2nd Ave New York NY 10022;New York;NY;coffee
/biz/astor-row-cafe-new-york;Astor Row Cafe;Under $10;178;40.8109180682;-73.9428599588;404 Lenox Ave New York NY 10037;New York;NY;coffee,cafes
/biz/the-lot-radio-kiosk-brooklyn;The Lot Radio Kiosk;Inexpensive;7;40.722814;-73.95405;17 Nassau Ave Brooklyn NY 11222;Brooklyn;NY;coffee,radiostations
/biz/music-delight-center-new-york;Music Delight Center;;;40.6283226013;-73.9750061035;216 Foster Ave New York NY 11230;New York;NY;jazzandblues
/biz/mcphillamytarot-new-york;McPhillamyTarot;;2;40.747011;-73.9787015;141 East 35th St Ste 2 New York NY 10016;New York;NY;psychic_astrology
/biz/ricky-pen-international-singer-bergen-beach;Ricky Pen, International Singer;;;40.6217459792;-73.8988985665;Bergen Beach NY 11234;Bergen Beach;NY;arts,musicians
/biz/edgars-cafe-new-york-3;Edgar’s Cafe;$11-30;79;40.791392;-73.9726831;650 Amsterdam Ave New York NY 10025;New York;NY;desserts,diners,breakfast_brunch
/biz/bluestone-lane-new-york-3;Bluestone Lane;$11-30;300;40.7358109;-74.0009087;55 Greenwich Ave New York NY 10014;New York;NY;cafes
/biz/magic-evan-brooklyn-3;Magic Evan;;23;40.675441;-73.980804;229 5th Avenue Brooklyn NY 11215;Brooklyn;NY;theater,magicians
/biz/marthas-country-bakery-astoria;Marthas Country Bakery;Moderate;680;40.7739488;-73.9075649;36-21 Ditmars Blvd Astoria NY 11105;Astoria;NY;bakeries
/biz/community-learning-center-ozone-park;Community Learning Center;;;40.6817931;-73.8536868;8520 101st Ave Ozone Park NY 11416;Ozone Park;NY;theater
/biz/think-coffee-new-york-2;Think Coffee;Inexpensive;598;40.7284473669;-73.995231723;248 Mercer St New York NY 10012;New York;NY;coffee
/biz/bluehole-studio-brooklyn;Bluehole Studio;;;40.6779094;-73.9582504;964 Dean St Brooklyn NY 11238;Brooklyn;NY;galleries
/biz/central-court-coffee-shop-valley-stream-2;Central Court Coffee Shop;Inexpensive;4;40.6819249;-73.7120569;16 Central Ct Valley Stream NY 11580;Valley Stream;NY;coffee
/biz/juliano-gourmet-coffee-new-york;Juliano Gourmet Coffee;Inexpensive;76;40.7826797;-73.9535523;1378 Lexington Ave New York NY 10128;New York;NY;coffee
/biz/harlem-one-stop-new-york;Harlem One Stop;;142;40.8234467;-73.9495982;502 W 142nd St New York NY 10031;New York;NY;nonprofit,shopping,musicvenues
/biz/demarco-coffee-new-york-3;Demarco Coffee;Under $10;147;40.756772;-73.971554;569 Lexington Ave New York NY 10022;New York;NY;coffee,sandwiches
/biz/caf%C3%A9-martin-brooklyn-2;Café Martin;Inexpensive;114;40.6716384;-73.9839488;355 5th Ave Brooklyn NY 11215;Brooklyn;NY;coffee
/biz/pause-cafe-new-york;Pause Cafe;Under $10;204;40.721219;-73.9841088;3 Clinton St New York NY 10002;New York;NY;moroccan,cafes,juicebars
/biz/caffe-bene-great-neck-2;Caffe Bene;;;40.7867359;-73.727166;1 Great Neck Rd Great Neck NY 11021;Great Neck;NY;desserts,coffee
/biz/dunkin-donuts-brooklyn-83;Dunkin’ Donuts;Inexpensive;14;40.68667;-73.990818;148 Smith St Brooklyn NY 11201;Brooklyn;NY;donuts,coffee
/biz/marthas-country-bakery-brooklyn-2;Martha’s Country Bakery;Moderate;44;40.7148440085;-73.9604490995;263 Bedford Ave Brooklyn NY 11211;Brooklyn;NY;bakeries,coffee,desserts
/biz/starbucks-bronx-8;Starbucks;Moderate;27;40.8606295;-73.8901235;Fordham Plz 440 E Fordham Rd Bronx NY 10458;Bronx;NY;coffee
